Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
YNL251C	NRD1	XIV	-	172589	174316	0.062500	73.368174	70.994266
STRG.1215	-	XIV	-	172589	174316	0.062500	73.368174	70.994266
YNL250W	RAD50	XIV	+	175411	179349	0.009139	10.728188	10.381066
STRG.1216	-	XIV	+	175411	179349	0.009139	10.728188	10.381066
YNL248C	RPA49	XIV	-	181362	182609	0.171474	201.291749	194.778733
STRG.1217	-	XIV	-	181362	182609	0.171474	201.291749	194.778733
YNL247W	YNL247W	XIV	+	182876	185179	0.125000	146.736349	141.988532
STRG.1218	-	XIV	+	182876	185179	0.125000	146.736349	141.988532
YNL246W	VPS75	XIV	+	185461	186350	0.299371	351.428860	340.057991
YNL245C	CWC25	XIV	-	186347	186886	0.066667	78.259777	75.727596
STRG.1219	-	XIV	-	186347	186886	0.066667	78.259777	75.727596
YNL244C	SUI1	XIV	-	187171	187497	0.529052	621.049271	600.954536
STRG.1220	-	XIV	-	187171	187497	0.529052	621.049271	600.954536
YNL242W	ATG2	XIV	+	191325	196103	0.007533	8.842919	8.556797
STRG.1221	-	XIV	+	191325	196103	0.007533	8.842919	8.556797
YNL243W	SLA2	XIV	+	188052	190958	0.061920	72.687318	70.335439
STRG.1222	-	XIV	+	188052	190958	0.061920	72.687318	70.335439
YNL241C	ZWF1	XIV	-	196427	197944	0.071146	83.517634	80.815329
STRG.1223	-	XIV	-	196427	197944	0.071146	83.517634	80.815329
YNL240C	NAR1	XIV	-	198503	199978	0.024390	28.631196	27.704802
STRG.1224	-	XIV	-	198503	199978	0.024390	28.631196	27.704802
YNL239W	LAP3	XIV	+	200570	201934	0.052747	61.919218	59.915753
STRG.1225	-	XIV	+	200570	201934	0.052747	61.919218	59.915753
YNL238W	KEX2	XIV	+	202429	204873	0.020859	24.486188	23.693910
STRG.1226	-	XIV	+	202429	204873	0.020859	24.486188	23.693910
YNL237W	YTP1	XIV	+	205189	206568	0.026087	30.623289	29.632439
STRG.1227	-	XIV	+	205189	206568	0.026087	30.623289	29.632439
YNL236W	SIN4	XIV	+	206931	209855	0.024615	28.895322	27.960382
YNL235C	YNL235C	XIV	-	209549	209980	0.000000	0.000000	0.000000
STRG.1228	-	XIV	+	206931	209855	0.024615	28.895322	27.960382
YNL232W	CSL4	XIV	+	214924	215802	0.122867	144.232440	139.565640
STRG.1229	-	XIV	+	214924	215802	0.122867	144.232440	139.565640
YNL233W	BNI4	XIV	+	211923	214601	0.107503	126.196782	122.113545
STRG.1230	-	XIV	+	211923	214601	0.107503	126.196782	122.113545
YNL231C	PDR16	XIV	-	215988	217043	0.068182	80.038222	77.448497
STRG.1231	-	XIV	-	215988	217043	0.068182	80.038222	77.448497
YNL229C	URE2	XIV	-	219138	220202	0.101408	119.041917	115.190185
STRG.1232	-	XIV	-	219138	220202	0.101408	119.041917	115.190185
YNL228W	YNL228W	XIV	+	220646	221422	0.000000	38.525922	37.279373
YNL227C	JJJ1	XIV	-	220660	222432	0.081218	95.341062	92.256197
YNL226W	YNL226W	XIV	+	222240	222650	0.000000	0.000000	0.000000
STRG.1233	-	XIV	+	220646	221422	0.000000	38.525922	37.279373
STRG.1234	-	XIV	-	220660	222432	0.081218	95.341062	92.256197
YNL222W	SSU72	XIV	+	229095	229715	0.173913	204.154869	197.549213
STRG.1235	-	XIV	+	229095	229715	0.173913	204.154869	197.549213
YNL224C	SQS1	XIV	-	224797	227100	0.052083	61.139754	59.161510
STRG.1236	-	XIV	-	224797	227100	0.052083	61.139754	59.161510
YNL220W	ADE12	XIV	+	234414	235715	0.131336	154.174121	149.185647
STRG.1237	-	XIV	+	234414	235715	0.131336	154.174121	149.185647
YNL221C	POP1	XIV	-	231069	233696	0.073059	85.763287	82.988321
STRG.1238	-	XIV	-	231069	233696	0.073059	85.763287	82.988321
YNL219C	ALG9	XIV	-	235997	237664	0.021583	25.336085	24.516308
STRG.1239	-	XIV	-	235997	237664	0.021583	25.336085	24.516308
YNL217W	YNL217W	XIV	+	240332	241312	0.036697	43.078270	41.684425
STRG.1240	-	XIV	+	240332	241312	0.036697	43.078270	41.684425
YNL218W	MGS1	XIV	+	238239	240002	0.061224	71.870290	69.544847
STRG.1241	-	XIV	+	238239	240002	0.061224	71.870290	69.544847
YNL216W	RAP1	XIV	+	241690	244173	0.072464	85.064822	82.312456
STRG.1242	-	XIV	+	241690	244173	0.072464	85.064822	82.312456
YNL215W	IES2	XIV	+	244469	245431	0.149533	175.535412	169.855770
STRG.1243	-	XIV	+	244469	245431	0.149533	175.535412	169.855770
YNL214W	PEX17	XIV	+	245618	246217	0.060000	70.433447	68.154495
STRG.1244	-	XIV	+	245618	246217	0.060000	70.433447	68.154495
YNL213C	YNL213C	XIV	-	246461	247105	0.055814	65.519541	63.399584
STRG.1245	-	XIV	-	246461	247105	0.055814	65.519541	63.399584
YNL212W	VID27	XIV	+	247462	249810	0.031503	36.981082	35.784518
STRG.1246	-	XIV	+	247462	249810	0.031503	36.981082	35.784518
YNL208W	YNL208W	XIV	+	254419	255018	0.028333	33.259848	32.183689
STRG.1247	-	XIV	+	254419	255018	0.028333	33.259848	32.183689
YNL207W	RIO2	XIV	+	255354	256631	0.028169	33.067330	31.997400
STRG.1248	-	XIV	+	255354	256631	0.028169	33.067330	31.997400
YNL209W	SSB2	XIV	+	252060	253901	0.574376	674.254697	652.438442
STRG.1249	-	XIV	+	252060	253901	0.574376	674.254697	652.438442
YNL206C	RTT106	XIV	-	256789	258156	0.105263	123.567266	119.569111
YNL205C	YNL205C	XIV	-	258156	258578	0.000000	0.000000	0.000000
YNL204C	SPS18	XIV	-	258376	259278	0.000000	0.000000	0.000000
STRG.1250	-	XIV	-	256789	258156	0.105263	123.567266	119.569111
YNL199C	GCR2	XIV	-	264927	266531	0.044860	52.660741	50.956844
YNL198C	YNL198C	XIV	-	266515	266817	0.118812	139.472313	134.959532
STRG.1251	-	XIV	-	264927	266531	0.044860	52.660741	50.956844
STRG.1252	-	XIV	-	266515	266817	0.118812	139.472313	134.959532
YNL201C	PSY2	XIV	-	260628	263204	0.055879	65.595843	63.473418
STRG.1253	-	XIV	-	260628	263204	0.055879	65.595843	63.473418
YNL197C	WHI3	XIV	-	267609	269594	0.072508	85.116473	82.362436
STRG.1254	-	XIV	-	267609	269594	0.072508	85.116473	82.362436
YNL193W	YNL193W	XIV	+	274369	276045	0.064401	75.599741	73.153628
STRG.1255	-	XIV	+	274369	276045	0.064401	75.599741	73.153628
YNL191W	DUG3	XIV	+	280433	281506	0.100559	118.045284	114.225799
STRG.1256	-	XIV	+	280433	281506	0.100559	118.045284	114.225799
YNL192W	CHS1	XIV	+	276503	279898	0.031802	37.332075	36.124154
STRG.1257	-	XIV	+	276503	279898	0.031802	37.332075	36.124154
YNL190W	YNL190W	XIV	+	282396	283010	0.274797	322.581668	312.144182
STRG.1258	-	XIV	+	282396	283010	0.274797	322.581668	312.144182
YNL189W	SRP1	XIV	+	284261	285889	0.154696	181.596210	175.720464
STRG.1259	-	XIV	+	284261	285889	0.154696	181.596210	175.720464
YNL188W	KAR1	XIV	+	286309	287610	0.055300	64.916161	62.815727
STRG.1260	-	XIV	+	286309	287610	0.055300	64.916161	62.815727
YNL186W	UBP10	XIV	+	289500	291878	0.015132	17.763315	17.188564
STRG.1261	-	XIV	+	289500	291878	0.015132	17.763315	17.188564
YNL185C	MRPL19	XIV	-	292195	292671	0.075472	88.595886	85.729268
YNL184C	YNL184C	XIV	-	292559	292885	0.000000	0.000000	0.000000
STRG.1262	-	XIV	-	292195	292671	0.075472	88.595886	85.729268
YNL182C	IPI3	XIV	-	295962	297629	0.107914	126.679251	122.580404
STRG.1263	-	XIV	-	295962	297629	0.107914	126.679251	122.580404
YNL181W	YNL181W	XIV	+	298337	299560	0.147059	172.631206	167.045532
STRG.1264	-	XIV	+	298337	299560	0.147059	172.631206	167.045532
YNL180C	RHO5	XIV	-	299656	300651	0.216867	254.578174	246.341016
STRG.1265	-	XIV	-	299656	300651	0.216867	254.578174	246.341016
YNL177C	MRPL22	XIV	-	303688	304617	0.116129	136.322764	131.911890
STRG.1266	-	XIV	-	303688	304617	0.116129	136.322764	131.911890
YNL178W	RPS3	XIV	+	302682	303404	3.784232	4442.275094	4298.540378
STRG.1267	-	XIV	+	302682	303404	3.784232	4442.275094	4298.540378
YNL176C	YNL176C	XIV	-	305072	306982	0.056515	66.342438	64.195855
STRG.1268	-	XIV	-	305072	306982	0.056515	66.342438	64.195855
YNL175C	NOP13	XIV	-	307403	308614	0.207921	244.076547	236.179181
YNL174W	YNL174W	XIV	+	308076	308648	0.106457	124.968892	120.925385
STRG.1269	-	XIV	-	307403	308614	0.207921	244.076547	236.179181
STRG.1270	-	XIV	+	308076	308648	0.106457	124.968892	120.925385
YNL173C	MDG1	XIV	-	308959	310059	0.130790	153.533177	148.565441
STRG.1271	-	XIV	-	308959	310059	0.130790	153.533177	148.565441
YNL168C	FMP41	XIV	-	318032	318811	0.067949	79.764705	77.183830
STRG.1272	-	XIV	-	318032	318811	0.067949	79.764705	77.183830
YNL172W	APC1	XIV	+	310638	315884	0.006861	8.054065	7.793467
YNL171C	YNL171C	XIV	-	315631	315999	0.000000	0.000000	0.000000
YNL170W	YNL170W	XIV	+	315980	316375	0.000000	0.000000	0.000000
YNL169C	PSD1	XIV	-	316171	317673	0.023952	28.117032	27.207275
STRG.1273	-	XIV	+	310638	315884	0.006861	8.054065	7.793467
STRG.1274	-	XIV	-	316171	317673	0.023952	28.117032	27.207275
YNL167C	SKO1	XIV	-	319418	321361	0.018519	21.739284	21.035885
STRG.1275	-	XIV	-	319418	321361	0.018519	21.739284	21.035885
YNL166C	BNI5	XIV	-	322221	323567	0.053452	62.746811	60.716568
STRG.1276	-	XIV	-	322221	323567	0.053452	62.746811	60.716568
YNL164C	IBD2	XIV	-	325267	326322	0.102273	120.057333	116.172745
STRG.1277	-	XIV	-	325267	326322	0.102273	120.057333	116.172745
YNL163C	RIA1	XIV	-	326743	330075	0.043204	50.716778	49.075780
STRG.1278	-	XIV	-	326743	330075	0.043204	50.716778	49.075780
YNL162W	RPL42A	XIV	+	331324	332156	1.457944	1711.467035	1656.090629
YNL161W	CBK1	XIV	+	332599	334869	0.015852	18.608517	18.006418
STRG.1279	-	XIV	+	332599	334869	0.015852	18.608517	18.006418
YNL160W	YGP1	XIV	+	336547	337611	0.202817	238.085008	230.381505
STRG.1280	-	XIV	+	336547	337611	0.202817	238.085008	230.381505
YNL156C	NSG2	XIV	-	341071	341970	0.040000	46.955632	45.436330
STRG.1281	-	XIV	-	341071	341970	0.040000	46.955632	45.436330
YNL158W	PGA1	XIV	+	339614	340210	0.092127	108.147037	104.647820
YNL157W	IGO1	XIV	+	340354	340860	0.284024	333.413158	322.625207
STRG.1282	-	XIV	+	339614	340210	0.092127	108.147037	104.647820
STRG.1283	-	XIV	+	340354	340860	0.284024	333.413158	322.625207
YNL155W	YNL155W	XIV	+	342518	343342	0.024242	28.457461	27.536688
STRG.1284	-	XIV	+	342518	343342	0.024242	28.457461	27.536688
YNL153C	GIM3	XIV	-	345671	346060	0.092308	108.359511	104.853419
STRG.1285	-	XIV	-	345671	346060	0.092308	108.359511	104.853419
YNL154C	YCK2	XIV	-	343638	345278	0.109689	128.762907	124.596641
STRG.1286	-	XIV	-	343638	345278	0.109689	128.762907	124.596641
YNL152W	YNL152W	XIV	+	346315	347544	0.058537	68.716045	66.492662
STRG.1287	-	XIV	+	346315	347544	0.058537	68.716045	66.492662
YNL151C	RPC31	XIV	-	347768	348523	0.047619	55.899506	54.090815
STRG.1288	-	XIV	-	347768	348523	0.047619	55.899506	54.090815
YNL150W	YNL150W	XIV	+	349253	349660	0.352941	414.314190	400.908596
YNL149C	PGA2	XIV	-	349369	349758	0.369231	433.436871	419.412542
STRG.1289	-	XIV	+	349253	349660	0.352941	414.314190	400.908596
STRG.1290	-	XIV	-	349369	349758	0.369231	433.436871	419.412542
YNL147W	LSM7	XIV	+	350942	351385	0.310345	364.311137	352.523448
YNL138W-A	YSF3	XIV	+	366035	366414	0.279070	327.597703	316.997918
YNL140C	YNL140C	XIV	-	360919	361488	0.000000	0.000000	0.000000
YNL139C	RLR1	XIV	-	360926	365719	0.015019	17.630666	17.060206
STRG.1291	-	XIV	-	360926	365719	0.015019	17.630666	17.060206
YNL138W	SRV2	XIV	+	366743	368323	0.113852	133.649814	129.325427
STRG.1292	-	XIV	+	366743	368323	0.113852	133.649814	129.325427
YNL137C	NAM9	XIV	-	368597	370057	0.024641	28.925843	27.989915
STRG.1293	-	XIV	-	368597	370057	0.024641	28.925843	27.989915
YNL136W	EAF7	XIV	+	370370	371647	0.028169	33.067330	31.997400
STRG.1294	-	XIV	+	370370	371647	0.028169	33.067330	31.997400
YNL135C	FPR1	XIV	-	371884	372228	1.330435	1561.785394	1511.252103
STRG.1295	-	XIV	-	371884	372228	1.330435	1561.785394	1511.252103
YNL134C	YNL134C	XIV	-	372453	373583	0.063660	74.729888	72.311920
STRG.1296	-	XIV	-	372453	373583	0.063660	74.729888	72.311920
YNL133C	FYV6	XIV	-	374173	374694	0.068966	80.958552	78.339049
STRG.1297	-	XIV	-	374173	374694	0.068966	80.958552	78.339049
YNL130C	CPT1	XIV	-	379560	380833	0.091371	107.259575	103.789073
YNL132W	KRE33	XIV	+	375323	378493	0.034059	39.981546	38.687899
STRG.1298	-	XIV	+	375323	378493	0.034059	39.981546	38.687899
YNL129W	NRK1	XIV	+	381482	382204	0.049793	58.451544	56.560280
STRG.1299	-	XIV	+	381482	382204	0.049793	58.451544	56.560280
YNL127W	FAR11	XIV	+	383989	386850	0.025157	29.531571	28.576044
STRG.1300	-	XIV	+	383989	386850	0.025157	29.531571	28.576044
YNL124W	NAF1	XIV	+	392894	394372	0.041920	49.209502	47.617274
STRG.1301	-	XIV	+	392894	394372	0.041920	49.209502	47.617274
YNL122C	YNL122C	XIV	-	398025	398372	0.103448	121.436655	117.507437
STRG.1302	-	XIV	-	398025	398372	0.103448	121.436655	117.507437
YNL123W	NMA111	XIV	+	394687	397680	0.084168	98.804040	95.607126
STRG.1303	-	XIV	+	394687	397680	0.084168	98.804040	95.607126
YNL118C	DCP2	XIV	-	402654	405566	0.049434	58.030117	56.152489
STRG.1304	-	XIV	-	402654	405566	0.049434	58.030117	56.152489
YNL121C	TOM70	XIV	-	398686	400539	0.290723	341.277052	330.234656
STRG.1305	-	XIV	-	398686	400539	0.290723	341.277052	330.234656
YNL116W	DMA2	XIV	+	408343	409911	0.022945	26.934924	26.063415
STRG.1306	-	XIV	+	408343	409911	0.022945	26.934924	26.063415
YNL114C	YNL114C	XIV	-	412686	413057	0.768817	902.507196	873.305579
YNL113W	RPC19	XIV	+	412773	413201	0.580420	681.349693	659.303871
STRG.1307	-	XIV	-	412686	413057	0.768817	902.507196	873.305579
STRG.1308	-	XIV	+	412773	413201	0.580420	681.349693	659.303871
YNL112W	DBP2	XIV	+	413641	416283	0.187690	220.327562	213.198621
YNL111C	CYB5	XIV	-	416942	417304	0.495868	582.094879	563.260556
STRG.1309	-	XIV	-	416942	417304	0.495868	582.094879	563.260556
YNL110C	NOP15	XIV	-	417828	418490	0.217195	254.963210	246.713594
STRG.1310	-	XIV	-	417828	418490	0.217195	254.963210	246.713594
YNL109W	YNL109W	XIV	+	418966	419511	0.065934	77.399315	74.894975
YNL108C	YNL108C	XIV	-	419016	419828	0.000000	0.000000	0.000000
STRG.1311	-	XIV	+	418966	419511	0.065934	77.399315	74.894975
YNL106C	INP52	XIV	-	420946	424497	0.010135	11.897383	11.512430
YNL105W	YNL105W	XIV	+	424157	424585	0.000000	0.000000	0.000000
STRG.1312	-	XIV	-	420946	424497	0.010135	11.897383	11.512430
YNL103W	MET4	XIV	+	427737	429755	0.035661	41.862119	40.507624
STRG.1313	-	XIV	+	427737	429755	0.035661	41.862119	40.507624
YNL104C	LEU4	XIV	-	424897	426756	0.135484	159.043420	153.897394
YNL103W-A	YNL103W-A	XIV	+	426721	426810	0.233333	273.907460	265.044882
STRG.1314	-	XIV	-	424897	426756	0.135484	159.043420	153.897394
STRG.1315	-	XIV	+	426721	426810	0.233333	273.907460	265.044882
YNL102W	POL1	XIV	+	430089	434495	0.024506	28.767368	27.836568
STRG.1316	-	XIV	+	430089	434495	0.024506	28.767368	27.836568
YNL099C	OCA1	XIV	-	438569	439285	0.150628	176.820822	171.099589
STRG.1317	-	XIV	-	438569	439285	0.150628	176.820822	171.099589
YNL101W	AVT4	XIV	+	435001	437142	0.050420	59.187574	57.272494
STRG.1318	-	XIV	+	435001	437142	0.050420	59.187574	57.272494
YNL097C	PHO23	XIV	-	441368	442360	0.217523	255.348246	247.086172
YNL097W-A	YNL097W-A	XIV	+	441433	441588	0.000000	0.000000	0.000000
STRG.1319	-	XIV	-	441368	442360	0.217523	255.348246	247.086172
YNL098C	RAS2	XIV	-	439604	440572	0.440660	517.286716	500.549333
STRG.1320	-	XIV	-	439604	440572	0.440660	517.286716	500.549333
YNL096C	RPS7B	XIV	-	443400	444317	0.321117	376.956289	364.759452
YNL094W	APP1	XIV	+	447613	449376	0.020408	23.956763	23.181616
STRG.1321	-	XIV	+	447613	449376	0.020408	23.956763	23.181616
YNL090W	RHO2	XIV	+	456567	457145	0.062176	72.987834	70.626232
YNL089C	YNL089C	XIV	-	456695	457171	0.000000	0.000000	0.000000
STRG.1322	-	XIV	+	456567	457145	0.062176	72.987834	70.626232
YNL091W	NST1	XIV	+	452410	456132	0.048348	56.755272	54.918892
STRG.1323	-	XIV	+	452410	456132	0.048348	56.755272	54.918892
YNL088W	TOP2	XIV	+	457706	461992	0.025192	29.572657	28.615801
STRG.1324	-	XIV	+	457706	461992	0.025192	29.572657	28.615801
YNL087W	TCB2	XIV	+	462413	465949	0.040712	47.791442	46.245097
STRG.1325	-	XIV	+	462413	465949	0.040712	47.791442	46.245097
YNL085W	MKT1	XIV	+	467133	469625	0.014440	16.950983	16.402515
STRG.1326	-	XIV	+	467133	469625	0.014440	16.950983	16.402515
YNL084C	END3	XIV	-	470055	471104	0.272381	319.745547	309.399827
STRG.1327	-	XIV	-	470055	471104	0.272381	319.745547	309.399827
YNL082W	PMS1	XIV	+	473392	476013	0.013730	16.117521	15.596020
STRG.1328	-	XIV	+	473392	476013	0.013730	16.117521	15.596020
YNL081C	SWS2	XIV	-	476189	476620	0.583333	684.769237	662.612772
STRG.1329	-	XIV	-	476189	476620	0.583333	684.769237	662.612772
YNL080C	EOS1	XIV	-	476933	478033	0.098093	115.150469	111.424649
STRG.1330	-	XIV	-	476933	478033	0.098093	115.150469	111.424649
YNL078W	NIS1	XIV	+	479769	480992	0.058824	69.052952	66.818667
STRG.1331	-	XIV	+	479769	480992	0.058824	69.052952	66.818667
YNL079C	TPM1	XIV	-	478567	479166	1.690000	1983.875436	1919.684956
STRG.1332	-	XIV	-	478567	479166	1.690000	1983.875436	1919.684956
YNL075W	IMP4	XIV	+	485608	486480	0.123711	145.223204	140.524346
STRG.1333	-	XIV	+	485608	486480	0.123711	145.223204	140.524346
YNL076W	MKS1	XIV	+	483557	485311	0.061538	72.238891	69.901522
STRG.1334	-	XIV	+	483557	485311	0.061538	72.238891	69.901522
YNL074C	MLF3	XIV	-	486767	488125	0.026490	31.096367	30.090210
STRG.1335	-	XIV	-	486767	488125	0.026490	31.096367	30.090210
YNL072W	RNH201	XIV	+	490318	491241	0.038961	45.735959	44.256122
STRG.1336	-	XIV	+	490318	491241	0.038961	45.735959	44.256122
YNL073W	MSK1	XIV	+	488387	490117	0.041594	48.826814	47.246968
STRG.1337	-	XIV	+	488387	490117	0.041594	48.826814	47.246968
YNL070W	TOM7	XIV	+	493367	493549	0.393443	461.859114	446.915153
STRG.1338	-	XIV	+	493367	493549	0.393443	461.859114	446.915153
YNL071W	LAT1	XIV	+	491524	492972	0.213251	250.333385	242.233572
STRG.1339	-	XIV	+	491524	492972	0.213251	250.333385	242.233572
YNL068C	FKH2	XIV	-	495702	498290	0.013905	16.322951	15.794804
STRG.1340	-	XIV	-	495702	498290	0.013905	16.322951	15.794804
YNL069C	RPL16B	XIV	-	493957	495002	2.321608	2725.314251	2637.133699
YNL067W	RPL9B	XIV	+	499682	500257	0.718750	843.734006	816.434060
STRG.1341	-	XIV	+	499682	500257	0.718750	843.734006	816.434060
YNL066W	SUN4	XIV	+	501516	502778	0.111639	131.051994	126.811662
STRG.1342	-	XIV	+	501516	502778	0.111639	131.051994	126.811662
YNL064C	YDJ1	XIV	-	505869	507098	0.234146	274.861833	265.968375
STRG.1343	-	XIV	-	505869	507098	0.234146	274.861833	265.968375
YNL063W	MTQ1	XIV	+	507759	508703	0.038095	44.719370	43.272425
STRG.1344	-	XIV	+	507759	508703	0.038095	44.719370	43.272425
YNL062C	GCD10	XIV	-	508777	510213	0.025052	29.408312	28.456774
STRG.1345	-	XIV	-	508777	510213	0.025052	29.408312	28.456774
YNL059C	ARP5	XIV	-	512669	514936	0.047619	55.899506	54.090815
STRG.1346	-	XIV	-	512669	514936	0.047619	55.899506	54.090815
YNL061W	NOP2	XIV	+	510541	512397	0.242326	284.464260	275.260104
STRG.1347	-	XIV	+	510541	512397	0.242326	284.464260	275.260104
YNL058C	YNL058C	XIV	-	515764	516714	0.037855	44.437636	42.999807
YNL057W	YNL057W	XIV	+	516404	516736	0.000000	0.000000	0.000000
STRG.1348	-	XIV	-	515764	516714	0.037855	44.437636	42.999807
YNL056W	OCA2	XIV	+	517250	517843	0.060606	71.144825	68.842856
STRG.1349	-	XIV	+	517250	517843	0.060606	71.144825	68.842856
YNL055C	POR1	XIV	-	517995	518846	0.169014	198.403978	191.984398
STRG.1350	-	XIV	-	517995	518846	0.169014	198.403978	191.984398
YNL054W-A	YNL054W-A	XIV	+	519457	520779	0.081633	95.828227	92.727599
YNL054W-B	-	XIV	+	519457	524707	0.020568	24.144586	23.363361
STRG.1351	-	XIV	+	519457	524707	0.020568	53.237121	51.514575
YNL054W	VAC7	XIV	+	526087	529584	0.010292	12.081684	11.690768
STRG.1352	-	XIV	+	526087	529584	0.010292	12.081684	11.690768
YNL053W	MSG5	XIV	+	529943	531412	0.048980	57.497171	55.636786
STRG.1353	-	XIV	+	529943	531412	0.048980	57.497171	55.636786
YNL051W	COG5	XIV	+	532660	533871	0.029703	34.868078	33.739883
STRG.1354	-	XIV	+	532660	533871	0.029703	34.868078	33.739883
YNL050C	YNL050C	XIV	-	534080	534983	0.088561	103.960942	100.597171
YNL047C	SLM2	XIV	-	539912	541882	0.036530	42.882231	41.494729
STRG.1355	-	XIV	-	539912	541882	0.036530	42.882231	41.494729
YNL049C	SFB2	XIV	-	535282	537912	0.041049	48.187043	46.627898
STRG.1356	-	XIV	-	535282	537912	0.041049	48.187043	46.627898
YNL046W	YNL046W	XIV	+	542305	542823	0.069364	81.425761	78.791140
STRG.1357	-	XIV	+	542305	542823	0.069364	81.425761	78.791140
YNL044W	YIP3	XIV	+	545269	545878	0.203390	238.757648	231.032381
YNL043C	YNL043C	XIV	-	545590	545910	0.336449	394.954383	382.175197
STRG.1358	-	XIV	-	545590	545910	0.336449	394.954383	382.175197
YNL045W	YNL045W	XIV	+	542964	544979	0.035714	41.924336	40.567828
STRG.1359	-	XIV	+	542964	544979	0.035714	41.924336	40.567828
YNL042W	BOP3	XIV	+	548101	549291	0.030227	35.483197	34.335099
STRG.1360	-	XIV	+	548101	549291	0.030227	35.483197	34.335099
YNL041C	COG6	XIV	-	549469	551988	0.042857	50.309438	48.681620
STRG.1361	-	XIV	-	549469	551988	0.042857	50.309438	48.681620
YNL040W	YNL040W	XIV	+	553381	554751	0.052516	61.648049	59.653358
STRG.1362	-	XIV	+	553381	554751	0.052516	61.648049	59.653358
YNL037C	IDH1	XIV	-	557921	559003	0.132964	156.085215	151.034906
STRG.1363	-	XIV	-	557921	559003	0.132964	156.085215	151.034906
YNL039W	BDP1	XIV	+	555049	556833	0.080672	94.700118	91.635991
STRG.1364	-	XIV	+	555049	556833	0.080672	94.700118	91.635991
YNL036W	NCE103	XIV	+	559815	560480	0.054054	63.453493	61.400385
STRG.1365	-	XIV	+	559815	560480	0.054054	63.453493	61.400385
YNL032W	SIW14	XIV	+	574507	575352	0.085106	99.905150	96.672608
YNL031C	HHT2	XIV	-	575641	576051	1.345499	1579.468885	1528.363425
STRG.1366	-	XIV	+	574507	575352	0.085106	99.905150	96.672608
STRG.1367	-	XIV	-	575641	576051	1.345499	1579.468885	1528.363425
YNL030W	HHF2	XIV	+	576728	577039	2.448718	2874.527509	2781.518997
STRG.1368	-	XIV	+	576728	577039	2.448718	2874.527509	2781.518997
YNL025C	SSN8	XIV	-	584321	585292	0.037037	43.477393	42.070634
STRG.1369	-	XIV	-	584321	585292	0.037037	43.477393	42.070634
YNL027W	CRZ1	XIV	+	579581	581617	0.035346	41.492344	40.149813
STRG.1370	-	XIV	+	579581	581617	0.035346	41.492344	40.149813
YNL022C	YNL022C	XIV	-	591428	592900	0.048880	57.379782	55.523196
STRG.1371	-	XIV	-	591428	592900	0.048880	57.379782	55.523196
YNL021W	HDA1	XIV	+	593228	595348	0.016973	19.924448	19.279771
STRG.1372	-	XIV	+	593228	595348	0.016973	19.924448	19.279771
